Player Name,Year,Team,Event,Price
Kaira Cartwright,Sophomore,LIU,FX,1500
Kaitlyn Driessen,Sophomore,Sacramento State,FX,1500
Kaitlyn Grimes,Fifth Year,Ohio State,FX,5000
Kaitlyn McKnight,Freshman,Temple,FX,1500
Kaitlyn Micale,Freshman,Ithaca,FX,1500
Kaitlyn Morgan,Junior,Hamline,FX,1500
Kaitlyn Schwab,Sophomore,Central Michigan,FX,1500
Kaitlynd Kastl,Senior,Denver,FX,1500
Kalea McElligott,Junior,Penn State,FX,4000
Kaliya Lincoln,Sophomore,LSU,FX,7500
Kami Zarlengo,Senior,Texas Woman's,FX,2000
Kamila Pawlak,Freshman,Oklahoma,FX,5000
Kamryn Banach,Freshman,Illinois State,FX,1500
Kara Eaker,Senior,Georgia,FX,1500
Kara Houghton,Senior,Sacramento State,FX,2000
Kara Johnson,Freshman,Hamline,FX,1500
Karina Munoz,Senior,Iowa,FX,1500
Karina Vega,Freshman,NC State,FX,1500
Karis German,Senior,Alabama,FX,1500
Karleigh DiCello,Sophomore,West Virginia,FX,1500
Karleigh Reutzel,Sophomore,Ohio State,FX,1500
Karli Mercer,Sophomore,Ball State,FX,1500
Karys Griffin,Freshman,Nebraska,FX,1500
Kasey Burke,Senior,George Washington,FX,1500
Kate Bryant,Junior,Clemson,FX,1500
Kate Clairmont,Sophomore,Gustavus Adolphus,FX,1500
Kate Parks,Junior,Western Michigan,FX,1500
Katelyn Jong,Sophomore,Auburn,FX,1500
Katelyn Kelly,Freshman,Michigan,FX,1500
Katelyn Rosen,Junior,UCLA,FX,4000
Katelyn Wiederspahn,Sophomore,New Hampshire,FX,1500
Katherine Shackelford,Freshman,Maryland,FX,1500
Kathryn Weilbacher,Fifth Year,LSU,FX,1500
Katie Chai-Mulkerin,Senior,Hamline,FX,1500
Katie Ferguson,Freshman,Northern Illinois,FX,1500
Katie Harper,Junior,NC State,FX,2000
Katie Rude,Freshman,Oregon State,FX,1500
Katin Childress,Junior,Eastern Michigan,FX,1500
Katrina Mendez-Abolnik,Fifth Year,Maryland,FX,1500
Kauri Hunsaker,Junior,BYU,FX,1500
Kaviana Jurries,Sophomore,San Jose State,FX,1500
Kaya Forbes,Senior,North Carolina,FX,2000
Kaydence Lockhart,Freshman,Arizona State,FX,1500
Kayla Bender,Freshman,Penn State,FX,1500
Kayla DiCello,Junior,Florida,FX,2000
Kayla Herrera,Freshman,Sacramento State,FX,1500
Kayla Lee,Senior,Arizona State,FX,4000
Kayla Pardue,Senior,Southern Utah,FX,1500
Kayla Shaw,Sophomore,Bowling Green,FX,1500
Kayla Smith,Freshman,West Virginia,FX,4000
Kayla Toniolo,Senior,LIU,FX,1500
Kaylee Bauder,Senior,Gustavus Adolphus,FX,1500
Kaylee Bluffstone,Junior,Auburn,FX,1500
Kaylee Cheek,Freshman,Oregon State,FX,1500
Kaylee Larson,Sophomore,Pitt,FX,2000
Kaylee Larson,Sophomore,Pitt,FX,2000
Kaylei Adams,Junior,West Virginia,FX,1500
Kayli Boozer,Junior,Michigan,FX,1500
Kaylie Medrano,Sophomore,Utah State,FX,1500
Kaylyn Mintz,Senior,Ohio State,FX,1500
Keeley Kohler,Sophomore,Eastern Michigan,FX,1500
Keeley Smith,Sophomore,Rutgers,FX,1500
Keira Thornton,Junior,Bowling Green,FX,2000
Keira Wells,Junior,Oklahoma,FX,1500
Kelise Woolford,Freshman,Georgia,FX,1500
Kelsey Slade,Sophomore,Oklahoma,FX,5000
Kendall Abney,Junior,Michigan State,FX,1500
Kendall Landry,Junior,Eastern Michigan,FX,1500
Kendall McGuire,Junior,Southern Utah,FX,1500
Kendra Chang,Sophomore,Stanford,FX,1500
Kennedi Johnson,Freshman,Fisk,FX,1500
Kennedy Bowen,Senior,Kent State,FX,1500
Kennedy Brown,Sophomore,Illinois,FX,2000
Kennedy Cooper,Sophomore,Western Michigan,FX,2000
Kennedy Duke,Junior,Pitt,FX,1500
Kennedy Griffin,Junior,Missouri,FX,4000
Kennedy Thomas,Freshman,Iowa State,FX,1500
Kiana Wong,Junior,Cortland State,FX,1500
Kiera O'Shea,Junior,Northern Illinois,FX,1500
Kiley Rorich,Sophomore,Denver,FX,1500
Kimarra Echols,Freshman,Missouri,FX,4000
Kimberly Smith,Senior,Arizona State,FX,4000
Kimmi Shiau,Sophomore,Rutgers,FX,1500
Kinlee Bare,Freshman,Ball State,FX,1500
Kira Bolden,Junior,Washington,FX,1500
Konnor McClain,Junior,LSU,FX,1500
Korynne Marquart,Freshman,Michigan State,FX,4000
Kristen Young,Freshman,Cornell,FX,1500
Kristin Lin,Junior,Washington,FX,4000
Kristin Rolfe,Freshman,Sacramento State,FX,1500
Kristina Shchennikova,Sophomore,Boise State,FX,1500
Kyanna Crabb,Sophomore,Oregon State,FX,4000
Kyen Mayhew,Junior,California,FX,2000
Kyla Petrocci,Sophomore,NC State,FX,1500
Kylee Bromley,Freshman,Arizona State,FX,1500
Kylee Greene,Senior,Air Force,FX,2000
Kylee Hamby,Senior,Boise State,FX,1500
Kylee Kvamme,Sophomore,Alabama,FX,1500
Kyleigh Brown,Junior,Cortland State,FX,1500
Kyleigh Ghanbari,Sophomore,Texas Woman's,FX,4000
Kyler Webster,Sophomore,Western Michigan,FX,1500
Kyli Cole,Freshman,Alaska,FX,1500
Kylie Coen,Junior,LSU,FX,4000
Kylie Eaquinto,Senior,BYU,FX,4000
Kylie Kazmierski,Senior,George Washington,FX,2000
Kylie Minard,Junior,Texas Woman's,FX,1500
Kyra Cato,Senior,San Jose State,FX,1500
Kyrie Lowe,Senior,Eastern Michigan,FX,2000
Kyrstin Johnson,Sophomore,Temple,FX,1500
Lacey Belcher,Freshman,Gustavus Adolphus,FX,1500
Lacie Saltzmann,Freshman,Minnesota,FX,2000
Lana Mast,Freshman,Kent State,FX,1500
Lana Navarro,Fifth Year,Washington,FX,1500
Landyn Williams,Junior,Bowling Green,FX,1500
Laurel Raymond,Senior,Hamline,FX,1500
Lauren Babineaux,Junior,Ithaca,FX,1500
Lauren Brendlinger,Junior,Maryland,FX,1500
Lauren Golioto,Freshman,Cornell,FX,1500
Lauren Greene,Junior,Towson,FX,1500
Lauren Homecillo,Senior,Nebraska,FX,1500
Lauren Keener,Senior,Towson,FX,1500
Lauren Letzsch,Fifth Year,Oregon State,FX,1500
Lauren Little,Junior,UCLA,FX,1500
Lauren Macpherson,Fifth Year,Missouri,FX,1500
Lauren O'Brachata,Junior,Iowa State,FX,1500
Lauren Pearl,Fifth Year,Minnesota,FX,4000
Lauren Williams,Junior,Arkansas,FX,4000
Lauren Wright,Junior,NC State,FX,1500
Layla Hammer,Junior,Maryland,FX,1500
Leah Davis,Senior,Illinois State,FX,2000
Leah Gonsiorowski,Junior,Minnesota,FX,4000
Leah Miller,Junior,LSU,FX,1500
Leah Moreno,Senior,New Hampshire,FX,1500
Leah Smith,Fifth Year,Arkansas,FX,4000
Leanne Desjardins,Freshman,Ithaca,FX,1500
"Lenczner, Gianna",Senior,Arizona,FX,1500
Levi Jung-Ruivivar,Freshman,Stanford,FX,5000
Lex Mouyenga,Sophomore,Washington,FX,1500
Lexi Caffall,Freshman,Boise State,FX,1500
Lexi Frank,Sophomore,Sacramento State,FX,1500
Lexi Weber,Junior,Cortland State,FX,1500
Lexi Zeiss,Sophomore,LSU,FX,5000
Lia Kmieciak,Fifth Year,Central Michigan,FX,1500
Liberty Mora,Senior,Fisk,FX,2000
Lila Pileggi,Freshman,Pitt,FX,1500
Lilia Cosman,Freshman,Michigan State,FX,4000
Lilia Purler,Junior,Arizona State,FX,2000
Lillian Jennejohn,Freshman,Ohio State,FX,1500
Lilly Gullickson,Freshman,Minnesota,FX,1500
Lilly Lippeatt,Junior,Clemson,FX,4000
Lilly Tubbs,Senior,Washington,FX,1500
Lily Bruce,Sophomore,Florida,FX,1500
Lily Clapper,Senior,Michigan,FX,1500
Lily Pederson,Sophomore,Oklahoma,FX,4000
Lily Ramsdell,Fifth Year,Hamline,FX,1500
Lily Smith,Junior,Georgia,FX,7500
Lily Thaxton,Freshman,Kentucky,FX,1500
Linda Uro,Freshman,Western Michigan,FX,1500
Lindsay Fuller,Junior,Ball State,FX,1500
Lindsay Girard,Junior,Ball State,FX,1500
Lindsay Van Eyk,Junior,Brown,FX,1500
Lindsey Yang,Junior,Brown,FX,1500
Lisa Chevaire,Sophomore,Rutgers,FX,2000
Lisa Szeibert,Sophomore,Missouri,FX,1500
Liza Marcus,Senior,Brown,FX,1500
Lizzie Green,Senior,Hamline,FX,1500
Lizzy Ryan,Freshman,Penn State,FX,1500
Logan Buckmon,Junior,Maryland,FX,1500
Lola Montevago,Sophomore,George Washington,FX,4000
Lori Brubach,Senior,Florida,FX,1500
Love Akpan,Junior,Bowling Green,FX,1500
Love Birt,Sophomore,Alabama,FX,1500
Luci Toczydlowski,Sophomore,Pennsylvania,FX,1500
Lucia Scott,Freshman,California,FX,1500
Luciana Alvarado-Reid,Senior,Central Michigan,FX,4000
Lucy Kaupp,Freshman,Ithaca,FX,1500
Luiselena Rodriguez,Freshman,George Washington,FX,1500
Lulu Ton-That,Freshman,Brown,FX,1500
Lundyn VanderToolen,Sophomore,Utah State,FX,1500
Ly Bui,Sophomore,Florida,FX,1500
Lyden Saltness,Junior,Illinois,FX,1500
Lydia Rak,Freshman,Washington,FX,1500
MaKayla Tucker,Junior,Michigan State,FX,4000
Mackenzie Estep,Freshman,Oklahoma,FX,5000
Mackenzie Flutman,Senior,Illinois State,FX,1500
Mackenzie Kelly,Junior,Southern Utah,FX,1500
Macy Armstrong,Junior,Cornell,FX,1500
Macy McGowan,Sophomore,UCLA,FX,1500
Macy Nihart,Freshman,Eastern Michigan,FX,2000
Maddie Hall,Junior,NC State,FX,1500
Maddison Reidenbach,Senior,Denver,FX,4000
Maddy Dorbin,Freshman,Florida,FX,1500
Maddy Murphy,Junior,Texas Woman's,FX,1500
Madeline Gershuny,Freshman,Maryland,FX,1500
Madeline Komoroski,Senior,Maryland,FX,7500
Madeline Reid,Senior,NC State,FX,1500
Madelyn Gomez,Senior,Alaska,FX,1500
Madelyn Manternaucht,Senior,Iowa State,FX,1500
Madelynn Farragher,Sophomore,Ithaca,FX,1500
Madison Carter,Junior,Greenville,FX,1500
Madison Coburn,Senior,Bowling Green,FX,2000
Madison Dorunda,Senior,Temple,FX,1500
Madison Ford,Senior,Greenville,FX,1500
Madison Gustitus,Sophomore,Arkansas,FX,1500
Madison Jordan,Freshman,Alaska,FX,1500
Madison Ley,Freshman,Temple,FX,1500
Madison Minner,Senior,Clemson,FX,2000
Madison Perkins,Junior,Pennsylvania,FX,1500
Madison Ulrich,Junior,LSU,FX,4000
Madisyn Anyimi,Senior,UCLA,FX,1500
Mady Harvey,Sophomore,New Hampshire,FX,1500
Madyson Baucom,Junior,Illinois State,FX,1500
Maeve McIlroy,Sophomore,Brown,FX,2000
Maeve Ruble,Freshman,Central Michigan,FX,1500
Maeya Sagna,Freshman,Stanford,FX,1500
Maggie Ball,Freshman,Iowa,FX,1500
Maggie Holman,Junior,Clemson,FX,2000
Maggie Murphy,Sophomore,Pennsylvania,FX,2000
Maggie Slife,Junior,Air Force,FX,4000
Mahleea Werline,Junior,Boise State,FX,1500
"Maisel, Sophia",Junior,Arizona,FX,1500
Maisyn Rader,Junior,Ohio State,FX,1500
Maiya Terry,Freshman,Missouri,FX,1500
Makayla Green,Fifth Year,Missouri,FX,1500
Makayla Townsend,Freshman,Sacramento State,FX,1500
Makenna Aldrich,Freshman,Gustavus Adolphus,FX,1500
Makenna Damhorst,Junior,Pennsylvania,FX,1500
Makenna King,Senior,Western Michigan,FX,1500
Makenna Smith,Senior,Utah,FX,5000
Makia Rosado,Freshman,Fisk,FX,1500
Malia Narciso,Sophomore,Gustavus Adolphus,FX,1500
Maliyah James,Sophomore,Sacramento State,FX,1500
Manama Fofana,Sophomore,Pennsylvania,FX,1500
Mara Gruber,Freshman,Utah State,FX,4000
Mareli Muller,Junior,Illinois,FX,1500
Maria Ferguson,Junior,Southern Utah,FX,1500
Maria Jose Prieto,Sophomore,Alaska,FX,1500
Maria King,Freshman,Northern Illinois,FX,1500
Mariah Sikon,Sophomore,Gustavus Adolphus,FX,1500
Maribelle Albert,Sophomore,Alaska,FX,1500
Mariella Brueck,Sophomore,Temple,FX,2000
Marisa Fisher,Junior,Penn State,FX,1500
Marisa Frascatore,Senior,Cortland State,FX,1500
Marisa de Groot,Junior,Southern Utah,FX,1500
Marisen Turetzky,Sophomore,Gustavus Adolphus,FX,1500
Marissa Ashton,Junior,San Jose State,FX,2000
Marissa Lassiter,Senior,Pennsylvania,FX,2000
Marissa Neal,Sophomore,Auburn,FX,4000
Marissa Rojas,Fifth Year,Iowa,FX,1500
Marley Peterson,Senior,Utah State,FX,1500
"Martin, Abigayle",Junior,Arizona,FX,5000
Mary Green,Junior,Ohio State,FX,4000
Mary McDonough,Junior,Washington,FX,4000
Mary Rose Bellan,Senior,Ball State,FX,1500
Matilda Brougham,Freshman,Greenville,FX,1500
Matis Rains,Junior,Rutgers,FX,1500
Maura Erickson,Sophomore,Hamline,FX,1500
Maya Oberman,Junior,LIU,FX,1500
Maya Peters,Junior,George Washington,FX,2000
Maylee Wendle,Sophomore,Central Michigan,FX,1500
McCall McMullen,Junior,New Hampshire,FX,4000
McCauley Harrington,Sophomore,Minnesota,FX,1500
McKenna Carnesi,Junior,Sacramento State,FX,1500
McKenna Knecht,Sophomore,UC Davis,FX,1500
McKenzie Matters,Freshman,Alabama,FX,4000
"Mead, Delaney",Freshman,Arizona,FX,1500
Meg Adler,Senior,NC State,FX,1500
Megan Aamold,Senior,Denver,FX,1500
Megan Bingham,Senior,Maryland,FX,1500
Megan Dzialo,Junior,Bowling Green,FX,2000
Megan Gille,Sophomore,Gustavus Adolphus,FX,2000
Megan Sapp,Senior,Illinois,FX,1500
Megan Steensland,Senior,Minnesota,FX,2000
Megan Thompson,Freshman,Towson,FX,1500
Megan White,Sophomore,Temple,FX,1500
Meika Lee,Freshman,Pitt,FX,4000
Merideth Brandt,Freshman,Nebraska,FX,1500
Mia Foy,Freshman,Illinois State,FX,1500
Mia Hampton,Sophomore,Southern Utah,FX,4000
Mia Heather,Junior,Oregon State,FX,1500
Mia LeBlanc,Freshman,Illinois State,FX,2000
Mia Leverton,Freshman,Auburn,FX,1500
Mia Nelson,Junior,San Jose State,FX,1500
Mia Oh,Senior,Illinois State,FX,1500
Micaela Kifer,Freshman,Towson,FX,1500
Michaela DeFransisco,Senior,Cornell,FX,1500
Mika Webster-Longin,Sophomore,UCLA,FX,4000
Mikaela Pitts,Senior,San Jose State,FX,1500
Mikayla Brown,Sophomore,Northern Illinois,FX,1500
Mikayla Burton,Senior,Cornell,FX,1500
Miki Aderinto,Senior,California,FX,1500
Mila Brusch,Junior,Denver,FX,1500
Milla Gideon,Senior,UC Davis,FX,1500
Mimi Fletcher,Sophomore,Pennsylvania,FX,2000
Miranda Smith,Senior,West Virginia,FX,1500
Miraya Nero,Freshman,Boise State,FX,2000
Mollie Ruch,Freshman,Gustavus Adolphus,FX,2000
Molly Arnold,Senior,Clemson,FX,1500
Molly Brinkman,Freshman,LSU,FX,1500
Molly Neinstein,Junior,North Carolina,FX,1500
Molly Osborne,Freshman,UC Davis,FX,1500
Molly Peterson,Sophomore,Nebraska,FX,1500
Molly Sabin,Freshman,Western Michigan,FX,1500
Morgan Kilpatrick,Freshman,Gustavus Adolphus,FX,1500
Morgan Price,Senior,Arkansas,FX,2000
Morgen Shambo,Senior,Cornell,FX,1500
Mya Gordon,Sophomore,Illinois,FX,1500
Mya John,Sophomore,Ithaca,FX,1500
Mya Kirkham,Sophomore,BYU,FX,1500
Mya Migliore,Senior,Kent State,FX,1500
Mya North,Sophomore,Southern Utah,FX,1500
Mya Wiley,Sophomore,California,FX,1500
Mya Witte,Junior,Utah State,FX,1500
Myli Lew,Freshman,Michigan,FX,1500
Nadia Parente,Junior,Bowling Green,FX,1500
Nancy Kiner,Senior,George Washington,FX,1500
Nastia Rudnitskaya,Senior,Kent State,FX,2000
Natalia Kraus,Senior,Northern Illinois,FX,1500
Natalia Pawlak,Senior,Alabama,FX,1500
Natalia Tehrani,Junior,Cornell,FX,1500
Natalie Martin,Junior,Ohio State,FX,4000
Natalie Siljander,Freshman,Stanford,FX,1500
Natalie Steed,Junior,Ithaca,FX,1500
Natalie Thomas,Sophomore,George Washington,FX,1500
Natasha Lopez,Freshman,Bowling Green,FX,1500
Naya Howard,Senior,Michigan State,FX,1500
Nazstazia-Simone Henry-Jubitana,Freshman,Temple,FX,1500
Nene Alvine,Junior,Kent State,FX,1500
Nesia Bat Yehudah,Freshman,Boise State,FX,1500
Neve King,Junior,North Carolina,FX,1500
Nhi Nguyen,Sophomore,Air Force,FX,1500
Nicole Desmond,Freshman,Oklahoma,FX,1500
Nicole King,Senior,Georgia,FX,1500
Nicolette Mullady,Freshman,Cortland State,FX,1500
Nicollette Crochet,Sophomore,Maryland,FX,1500
Nikki Rengifo,Freshman,Temple,FX,2000
Nikki Smith,Senior,Michigan State,FX,5000
Nina Ballou,Freshman,LSU,FX,5000
Nina Laurito,Sophomore,Arizona State,FX,1500
Niya Randolph,Junior,Southern Utah,FX,4000
Noella Marshall,Freshman,Alabama,FX,1500
Noelle Adams,Junior,Iowa State,FX,1500
Noelle Ball,Sophomore,Boise State,FX,1500
Noelle Wojcik,Freshman,Cornell,FX,1500
Nola Matthews,Freshman,UCLA,FX,5000
Nora Sherman,Sophomore,Cornell,FX,1500
Norah Christian,Freshman,Utah,FX,1500
Nya Kraus,Senior,Nebraska,FX,1500
Nyla Aquino,Sophomore,Georgia,FX,4000
Nyla Morabito,Junior,Utah State,FX,1500
Olivia Ahern,Sophomore,Auburn,FX,2000
Olivia Buckner,Junior,Oregon State,FX,1500
Olivia Burns,Junior,Nebraska,FX,1500
Olivia Chapman,Freshman,Cortland State,FX,1500
Olivia Childs,Sophomore,Arizona,FX,1500
Olivia Coppola,Junior,Illinois,FX,1500
Olivia DiNovi,Junior,Rutgers,FX,1500
Olivia Dittmer,Sophomore,Central Michigan,FX,1500
Olivia Giunta,Freshman,Pitt,FX,1500
Olivia Greaves,Junior,Auburn,FX,5000
Olivia Kelly,Sophomore,Missouri,FX,1500
Olivia Kennedy,Junior,Utah,FX,1500
Olivia Lane,Freshman,Ithaca,FX,1500
Olivia Lang,Freshman,Maryland,FX,1500
Olivia Oppegard,Senior,Washington,FX,1500
Olivia Orengo,Sophomore,Utah State,FX,2000
Olivia Raife,Junior,Air Force,FX,1500
Olivia Reardon,Fifth Year,San Jose State,FX,1500
Olivia Ronning,Freshman,Gustavus Adolphus,FX,1500
Olivia Sabin,Freshman,Western Michigan,FX,1500
Olivia Schmitt,Junior,Sacramento State,FX,1500
Olivia Tobin,Senior,Hamline,FX,1500
Olivia Tocco,Sophomore,Greenville,FX,1500
Olivia Zsarmani,Senior,Michigan State,FX,1500
Ondine Achampong,Sophomore,California,FX,1500
Paige Anastasi,Junior,Clemson,FX,1500
Paige Hasling,Freshman,Central Michigan,FX,1500
Paige Prejean,Senior,North Carolina,FX,1500
Paige Thaxton,Senior,Michigan,FX,1500
Paige Wills,Freshman,Iowa State,FX,1500
Paige Zancan,Junior,Auburn,FX,1500
Paityn Walker,Sophomore,Alabama,FX,1500
Paloma Spiridonova,Freshman,Oregon State,FX,1500
Patience Miyashiro,Sophomore,Air Force,FX,1500
Paulina Vargas,Sophomore,Oregon State,FX,2000
Payton Fullmer,Freshman,BYU,FX,1500
Payton Harris,Senior,Ohio State,FX,1500
Payton Monk,Sophomore,Temple,FX,1500
Peython Nock,Freshman,Iowa State,FX,1500
Peyton Davis,Sophomore,Michigan,FX,1500
Peyton Novinger,Sophomore,New Hampshire,FX,1500
Peyton Pech,Freshman,Nebraska,FX,1500
Peyton Stanos,Freshman,Western Michigan,FX,1500
Piper Gow,Freshman,Illinois,FX,1500
Piper Slocum,Freshman,Towson,FX,1500
Polina Belanovski,Junior,Towson,FX,1500
Poppy-Grace Stickler,Sophomore,Utah,FX,4000
Porsche Trinidad,Senior,Stanford,FX,1500
Poulina Minaev,Junior,New Hampshire,FX,4000
Priscilla Park,Junior,Arkansas,FX,1500
Priya Karle,Senior,Eastern Michigan,FX,2000
"Puleo, Hillary",Freshman,Arizona,FX,4000
Quincy Walters,Freshman,Michigan,FX,5000
Quinn Kuhl,Junior,Clemson,FX,1500
Rachael Riley,Senior,Rutgers,FX,1500
Rachel Beaulieu,Sophomore,Rutgers,FX,1500
Rachel Goldstein,Sophomore,Illinois,FX,1500
Rachel Miller,Senior,Greenville,FX,1500
Rachel Rybicki,Senior,Alabama,FX,4000
Rafaela O'Neill,Freshman,Oregon State,FX,1500
Railey Jackson,Sophomore,Missouri,FX,4000
Raina Gandhi,Junior,NC State,FX,1500
Raphaelle Perreault,Sophomore,LIU,FX,1500
Rayna Engelmayer,Sophomore,Maryland,FX,1500
Rayna Light,Junior,Missouri,FX,1500
Reagan Rodriguez,Junior,Greenville,FX,1500
Reagan Schenkel,Sophomore,Rutgers,FX,1500
Rebekah Smith,Freshman,Auburn,FX,1500
Reese DeHaan,Junior,Temple,FX,1500
Reese Drotar,Senior,Arkansas,FX,1500
Reese Grolla,Junior,Arizona State,FX,1500
Reese Samuelson,Junior,Western Michigan,FX,1500
Reese Toland,Freshman,Towson,FX,1500
Reese Wilson,Sophomore,Iowa,FX,1500
Regan McBride,Sophomore,North Carolina,FX,1500
Reganne Cheang,Junior,Pennsylvania,FX,1500
Rehna Saalinger,Freshman,Brown,FX,1500
Reilan Garvey,Sophomore,Western Michigan,FX,1500
Reina Marchal,Sophomore,Oregon State,FX,4000
Renee Figueroa,Senior,LIU,FX,1500
Renee Schugman,Fifth Year,Temple,FX,1500
Retoshia Halsell,Sophomore,Michigan State,FX,1500
Retoshia Halsell,Sophomore,Michigan State,FX,1500
Reyna Auth,Sophomore,Towson,FX,1500
Reyna Garvey,Junior,Pitt,FX,1500
Reyna Guggino,Fifth Year,Michigan,FX,1500
Riley Gianotti,Junior,Hamline,FX,1500
Riley Himes,Senior,New Hampshire,FX,2000
Riley Hintz,Junior,Hamline,FX,1500
Riley Jandorf,Freshman,Arkansas,FX,1500
Riley Jenkins,Sophomore,UCLA,FX,1500
Riley Maness,Sophomore,West Virginia,FX,1500
Riley McCusker,Senior,Florida,FX,1500
Rilyn Harris,Freshman,Boise State,FX,1500
Robyn Dunne,Freshman,Temple,FX,1500
Robyn Wilson,Freshman,Arizona State,FX,1500
Rocio Madalena Gora,Sophomore,Gustavus Adolphus,FX,1500
"Rock, Amelia",Sophomore,Arizona,FX,1500
Rory Allen,Junior,Cortland State,FX,1500
Rosa Juarez Baez,Junior,Air Force,FX,1500
Rose Wilson,Junior,Sacramento State,FX,1500
Ruby Goad,Senior,Texas Woman's,FX,1500
Ruth Whaley,Freshman,Pennsylvania,FX,1500
RyLe Foldhazi,Freshman,Hamline,FX,1500
Ryan Fuller,Sophomore,Alabama,FX,1500
Ryan Noonan,Sophomore,Kentucky,FX,1500
Rylee Fishkin,Senior,Cortland State,FX,1500
Rylee Guevara,Sophomore,Ohio State,FX,4000
Rylee Miller,Junior,Southern Utah,FX,1500
Rylin Zimmerman,Senior,Sacramento State,FX,1500
Sabrina Nemcek,Freshman,Kentucky,FX,1500
Sadie Jane Berry,Sophomore,Ohio State,FX,1500
Safia El Mammann,Freshman,Arizona State,FX,1500
Sage Curtis,Freshman,Utah,FX,1500
Sage Kellerman,Senior,Michigan State,FX,1500
Sage Melkonian,Sophomore,California,FX,4000
Sage Paladino,Sophomore,Southern Utah,FX,2000
Saidat Omilabu,Freshman,Penn State,FX,1500
Samantha Macasu,Sophomore,San Jose State,FX,1500
Samantha Meadows,Junior,Cortland State,FX,1500
Samantha Nickle,Junior,Northern Illinois,FX,2000
Samantha Schneider,Freshman,Iowa State,FX,1500
Samantha Shannon,Junior,Central Michigan,FX,1500
Samantha Wu,Senior,Pennsylvania,FX,1500
Samara Buchanan,Junior,Ohio State,FX,1500
Sami DiFabrizio,Junior,Northern Illinois,FX,1500
Sammie Trujillo,Freshman,Hamline,FX,1500
Sammie Wolff,Sophomore,Illinois State,FX,1500
Sanai Evans,Sophomore,Eastern Michigan,FX,1500
Sara Wabi,Fifth Year,Missouri,FX,1500
Sarah Goetter,Sophomore,Cornell,FX,2000
Sarah Krump,Senior,Utah,FX,2000
Sarah Lee,Freshman,California,FX,1500
Sarah Lutrel,Senior,Sacramento State,FX,2000
Sarah Moraw,Senior,Minnesota,FX,1500
Sarah Saville,Sophomore,Maryland,FX,1500
Sarah Stallings,Senior,Temple,FX,1500
Sarah Willis,Senior,Air Force,FX,2000
Sasha Fujisaka,Sophomore,UCLA,FX,1500
Savanna Dunwoody,Freshman,Eastern Michigan,FX,1500
Savannah Miller,Senior,Oregon State,FX,4000
Savannah Ray,Sophomore,Illinois State,FX,1500
Savannah West,Sophomore,Northern Illinois,FX,1500
Scarlet Pajer,Freshman,Ball State,FX,1500
Scarlett Sonnenberg,Freshman,BYU,FX,2000
Scarlett Voss,Freshman,Gustavus Adolphus,FX,1500
Selena Harris-Miranda,Senior,Florida,FX,5000
Selena Pappas,Freshman,UC Davis,FX,1500
Serena Mullin,Senior,New Hampshire,FX,4000
Seria Johnson,Senior,Minnesota,FX,1500
Sevana Kasparian,Junior,Denver,FX,1500
Sh'Nai Thompson,Freshman,Ithaca,FX,1500
Shaina Chen,Senior,Cornell,FX,1500
Shannon Stivala,Freshman,New Hampshire,FX,1500
Sharon Lee,Junior,Kentucky,FX,1500
Shea Campbell,Senior,Hamline,FX,1500
Shyann Bootman,Freshman,Cortland State,FX,1500
Shyla Bhatia,Senior,Denver,FX,4000
Sidnei Heubach,Senior,Western Michigan,FX,1500
Sienna Blake,Junior,Ithaca,FX,1500
Sienna Robinson,Junior,Stanford,FX,4000
Sienna Yelle,Freshman,Utah State,FX,2000
Sienna Zuccaro,Sophomore,Pennsylvania,FX,1500
Sierra Church,Junior,Clemson,FX,1500
Sierra Muns,Fifth Year,UC Davis,FX,1500
"Silvers, Jillian",Sophomore,Arizona,FX,1500
Skye Blakely,Sophomore,Florida,FX,7500
Skyelar Kerico,Senior,Pennsylvania,FX,1500
Skylar Draser,Junior,Florida,FX,1500
Skylar Goodstadt,Sophomore,Pennsylvania,FX,1500
Skylar Ray Dixon,Freshman,Illinois,FX,1500
Skylar Shafran,Sophomore,Temple,FX,1500
"Smith, Sadie",Sophomore,Arizona,FX,1500
Sofia Steffan,Junior,Texas Woman's,FX,1500
Sophia Balko,Sophomore,Kent State,FX,1500
Sophia Bell,Sophomore,Auburn,FX,1500
Sophia Dewar,Senior,Brown,FX,2000
Sophia Diaz,Sophomore,Michigan,FX,4000
Sophia Esposito,Junior,Oregon State,FX,5000
Sophia Greaves,Junior,Auburn,FX,1500
Sophia Hampp,Junior,Denver,FX,1500
Sophia Isbell,Junior,Texas Woman's,FX,2000
Sophia Kaloudis,Sophomore,Oregon State,FX,2000
Sophia Nguyen,Junior,Minnesota,FX,1500
Sophia Paris,Junior,Pennsylvania,FX,1500
Sophia Pratt,Junior,Fisk,FX,1500
Sophia Pujols,Sophomore,UC Davis,FX,1500
Sophia Rice,Sophomore,West Virginia,FX,1500
Sophia Tyeryar,Junior,George Washington,FX,1500
Sophie Derr,Junior,Arizona,FX,1500
Sophie Hernandez,Junior,Texas Woman's,FX,2000
